problem,grid,noise,sigma,seed,method,coefficient_error,support_valid,support_exact,tp,fp,fn,precision,recall,f1,optimizer_success,status,iterations,fit_seconds,total_seconds,w
burgers,256,0.5,0.34985085902075597,4,WENDy L1=0.0001,0.11043694856005255,True,False,1,6,0,0.14285714285714285,1.0,0.25,True,IRLS step tolerance,57,1.0231316669960506,1.2040724999969825,"[0.0013981148518888132, -0.0029827163730676703, 0.0, 0.0, 0.0, -0.03711690367282995, -0.4661966455208605, 0.0, 0.0, 0.007957380680152497, 0.013470254669272824, -0.016526633028788866]"
burgers,256,0.5,0.34985085902075597,4,WENDy L1=0.01,1.2351830659383085,True,False,0,3,1,0.0,0.0,0.0,True,IRLS step tolerance,7,0.9750337089935783,1.1559745419945102,"[0.0009494051944915093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.36251526953358815, 0.0, 0.0, 0.0, 0.0010390283713742846]"
burgers,256,0.5,0.34985085902075597,4,WENDy-MLE HT,0.14948674231665937,True,True,1,0,0,1.0,1.0,1.0,False,A bad approximation caused failure to predict improvement.,5,1.0290737920149695,1.2100146250159014,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4252566288416703, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,4,WENDy-MLE L1=1e-06,0.9753327757251917,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,1.333933916001115,1.5148747490020469,"[-0.047930656464555334, -0.11478347322277296, 0.40617443060719854, -0.21605933204162414, 0.0, -0.06280849388110828, -0.4254864391302413, -0.012848967243371106, 0.0, 0.00012350711483761858, 0.02513327600909466, -0.01981511600037583]"
burgers,256,0.5,0.34985085902075597,4,WENDy-MLE L1=0.0001,0.3343034940713404,True,False,1,8,0,0.1111111111111111,1.0,0.2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,152,1.4632732499740086,1.6442140829749405,"[0.005201155750850204, -0.03119988310578287, -0.02866153311283927, 0.0418098924165651, 0.0, -0.08473818152373316, -0.3732828529956484, -0.03320937906570246, 0.0, 0.0, -0.005040346816487508, 0.0018996102291884479]"
burgers,256,0.5,0.34985085902075597,4,WENDy-MLE L1=0.01,1.220472605471139,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,0.9885023749957327,1.1694432079966646,"[0.033408602391723066, 0.0020337384409951347, -0.16208125046625108, 0.09929195477348224, 0.0, -0.14031938437594282, -0.0030980566108748807, -0.2617916807920871, 0.0, -0.0007646637138666177, -0.0013393012521185675, -0.0007188805199720259]"
burgers,256,0.5,0.34985085902075597,5,WSINDy,0.017130709911474584,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,3,0.002482999989297241,0.18232887497288175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4914346450442627, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,5,WENDy HT,1.612911752874998,True,False,0,1,1,0.0,0.0,0.0,True,IRLS step tolerance,13,0.9726085419824813,1.1524544169660658,"[0.0, 0.0, 0.6327488290313737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,5,WENDy L1=1e-06,1.4980635442865784,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,IRLS step tolerance,13,1.0039339590002783,1.1837798339838628,"[-0.07121446853742447, -0.17994343140668254, 0.6143167813460902, -0.3239996507628969, 0.0, -0.08595068637806001, -0.3316850907281685, -0.06389005230346657, 0.0, -0.0204901583053225, 0.029646366452559893, -0.011766627390083962]"
burgers,256,0.5,0.34985085902075597,5,WENDy L1=0.0001,0.6993353309614971,True,False,1,6,0,0.14285714285714285,1.0,0.25,True,IRLS step tolerance,19,1.0181325000012293,1.1979783749848139,"[0.0, -0.027907899639787855, 0.02067001180888748, 0.0, 0.0, -0.08741375226180023, -0.20139116763975046, -0.15490259769084216, 0.0, -0.015088956535437592, 0.0, 0.0055213950713968165]"
burgers,256,0.5,0.34985085902075597,5,WENDy L1=0.01,1.2294394098424697,True,False,0,1,1,0.0,0.0,0.0,True,IRLS step tolerance,5,0.9746467499935534,1.154492624977138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3576035732741635, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,5,WENDy-MLE HT,1.3731170714336056,True,False,0,1,1,0.0,0.0,0.0,True,Optimization terminated successfully.,6,1.0291690840094816,1.209014958993066,"[0.0, 0.0, 0.47049189468640196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,5,WENDy-MLE L1=1e-06,1.1445362131800583,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65,1.1587596670142375,1.338605541997822,"[-0.05037829636994947, -0.14334849256326063, 0.44041889134898937, -0.2232168389046868, 0.0, -0.10384945553634105, -0.29292397828801175, -0.07844404022110178, 0.0, -0.019002709899938814, 0.01978209969668274, -0.006194807966885228]"
burgers,256,0.5,0.34985085902075597,5,WENDy-MLE L1=0.0001,1.0447926803457022,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,83,1.2683737910119817,1.4482196659955662,"[-0.04361905414924317, -0.11865273043043006, 0.3826278693591828, -0.19882348889823495, 0.0, -0.11985683435751597, -0.27619151712775164, -0.07851931671153178, 0.0, -0.017885472108533515, 0.005855112590500374, 0.002573801445893364]"
burgers,256,0.5,0.34985085902075597,5,WENDy-MLE L1=0.01,0.8154380178565939,True,False,1,8,0,0.1111111111111111,1.0,0.2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,1.0057658750156406,1.1856117499992251,"[-0.018225597048763767, -0.09436683871733838, 0.33819559452995557, -0.2059698309327835, 0.0, 0.0, -0.49568052301619087, 0.010040370779359114, 0.0, -0.006442535704975727, -0.005195022778452472, -0.003118450810238898]"
burgers,256,0.5,0.34985085902075597,6,WSINDy,0.007486861419458757,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,2,0.002286000002641231,0.18343620898667723,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4962565692902706, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,6,WENDy HT,0.38375432542300736,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,25,0.9905330420006067,1.1716832509846427,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6918771627115037, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,6,WENDy L1=1e-06,1.033012635776523,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,IRLS step tolerance,17,1.0234218330006115,1.2045720419846475,"[-0.03786968201519113, 0.04351309535914012, 0.3344226000837726, -0.27982162185492243, 0.0, -0.0385132463434394, -0.6889702925705943, 0.1706779497381972, 0.0, 0.0002175497684004675, 0.06717126692547355, -0.049765731756687165]"
burgers,256,0.5,0.34985085902075597,6,WENDy L1=0.0001,0.24189903686374808,True,False,1,7,0,0.125,1.0,0.2222222222222222,True,IRLS step tolerance,43,1.0344267499749549,1.2155769589589909,"[0.0024927792773010095, 0.027076216741273123, 0.0, -0.022635879402315907, 0.0, -0.06715281898376951, -0.42921556612218914, 0.0, 0.0, -0.00850856103339799, 0.051929723518183486, -0.03298542918679669]"
burgers,256,0.5,0.34985085902075597,6,WENDy L1=0.01,1.2330177286236383,True,False,0,3,1,0.0,0.0,0.0,True,IRLS step tolerance,8,0.9597127909946721,1.140862999978708,"[0.0008192540184488841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.36066820488592405, 0.0, 0.0, 0.0, 0.0009770272603150238]"
burgers,256,0.5,0.34985085902075597,6,WENDy-MLE HT,0.22723001569934764,True,True,1,0,0,1.0,1.0,1.0,False,A bad approximation caused failure to predict improvement.,4,1.0222635829995852,1.2034137919836212,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6136150078496738, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,6,WENDy-MLE L1=1e-06,0.42107201367486685,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,1.0705797499977052,1.2517299589817412,"[0.011235710254948076, 0.09711104920306345, -0.06891898698616938, -0.023688402490226038, 0.0, -0.04885233824001122, -0.6059025933880451, 0.1182341098086154, 0.0, 0.0024066809290888558, 0.03365014572217819, -0.02717179701043075]"
burgers,256,0.5,0.34985085902075597,6,WENDy-MLE L1=0.0001,0.2601811265953244,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,127,1.38705616700463,1.568206375988666,"[0.007188940969337509, 0.05260133594808341, -0.039589324169899576, -0.012352002632803687, 0.0, -0.06714232590759521, -0.4284913556127658, -7.48866738945675e-05, 0.0, -0.004634763433413259, 0.04329724295060707, -0.02945115699672834]"
burgers,256,0.5,0.34985085902075597,6,WENDy-MLE L1=0.01,1.2327988503473055,True,False,0,3,1,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,44,1.0808189169911202,1.2619691259751562,"[0.0008655789961646261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.36048110561287533, 0.0, 0.0, 0.0, 0.000935213093334132]"
burgers,256,0.5,0.34985085902075597,7,WSINDy,0.021964459064511832,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,4,0.00265670899534598,0.18420162599068135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5109822295322559, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,7,WENDy HT,2.660526760100632,True,False,0,1,1,0.0,0.0,0.0,True,IRLS step tolerance,23,0.9735205000033602,1.1550654169986956,"[0.0, 0.0, -1.2327208363221949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,7,WENDy L1=1e-06,2.890436127496729,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,IRLS step tolerance,18,1.0133937499776948,1.1949386669730302,"[0.13914514585621643, 0.16216365850146366, -1.189451328947844, 0.757718894816735, 0.0, 0.0003787466490654102, -0.6851077699547369, 0.11928975730806184, 0.0, 0.035524715210853014, -0.06166869668027401, 0.022457311643330796]"
burgers,256,0.5,0.34985085902075597,7,WENDy L1=0.0001,0.3342246635996204,True,False,1,6,0,0.14285714285714285,1.0,0.25,False,IRLS iteration limit,300,1.2824356250057463,1.4639805420010816,"[-0.004242581930869485, 0.003186219105550382, 0.0, 0.0, 0.0, -0.02617282679441525, -0.36324350280840706, -0.09198573958431754, 0.0, 0.006594850194972416, 0.0, -0.0024809722788654625]"
burgers,256,0.5,0.34985085902075597,7,WENDy L1=0.01,1.2420576621870527,True,False,0,2,1,0.0,0.0,0.0,True,IRLS step tolerance,5,0.965371459024027,1.1469163760193624,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3683418162466313, 0.0, 0.0, 0.0, 0.001056150332352959]"
burgers,256,0.5,0.34985085902075597,7,WENDy-MLE HT,0.24965701560333864,True,True,1,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,4,0.9877547920041252,1.1692997089994606,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6248285078016693, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,7,WENDy-MLE L1=1e-06,1.1770776761567434,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,126,1.3332200000004377,1.514764916995773,"[0.05347207403051487, 0.10414733524390417, -0.4813087714538544, 0.28035070629637865, 0.0, -0.04020868066068835, -0.6034480688180363, 0.09428437910357002, 0.0, 0.021794211416800047, -0.02657904324613682, 0.005306930473589321]"
burgers,256,0.5,0.34985085902075597,7,WENDy-MLE L1=0.0001,1.433232011711345,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,74,1.1781860000046436,1.359730916999979,"[0.06736939171994873, 0.06529786105656064, -0.5915665300434718, 0.3893961584061473, 0.0, -0.03958283319740239, -0.47697893426869614, -0.0004299963174812099, 0.0, 0.014248242334155356, -0.02704756498022667, 0.011143983622408723]"
burgers,256,0.5,0.34985085902075597,7,WENDy-MLE L1=0.01,1.2415497718722184,True,False,0,2,1,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,1.099516666989075,1.2810615839844104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.36791363784492975, 0.0, 0.0, 0.0, 0.001007023683561491]"
burgers,256,0.5,0.34985085902075597,8,WSINDy,0.00598130433927746,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,2,0.0031137079931795597,0.1837679169839248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49700934783036127, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,8,WENDy HT,0.3642272430758887,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,13,0.9812978340196423,1.1619520430103876,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.31788637846205564, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,8,WENDy L1=1e-06,0.5537912010898347,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,IRLS step tolerance,70,1.0562889580032788,1.236943166994024,"[0.009342080511567532, 0.14945476010026157, -0.0837595024094995, -0.044886986819479405, 0.0, -0.09242055782689254, -0.3182111305977017, -0.05669603734371079, 0.0, -0.018054149265586083, 0.0007451387249934801, 0.009326159504165982]"
burgers,256,0.5,0.34985085902075597,8,WENDy L1=0.0001,0.48791719106894055,True,False,1,8,0,0.1111111111111111,1.0,0.2,True,IRLS step tolerance,124,1.1260288329795003,1.3066830419702455,"[-0.000805520341261045, 0.08421532269568319, 0.0, -0.05840853270527157, 0.0, -0.09650940395370815, -0.3116706710363958, -0.060412974242811154, 0.0, -0.02120968025263023, 0.001442765903850938, 0.011300859989137109]"
burgers,256,0.5,0.34985085902075597,8,WENDy L1=0.01,1.2316139886712507,True,False,0,3,1,0.0,0.0,0.0,True,IRLS step tolerance,6,0.9574991249828599,1.1381533339736052,"[0.0, 0.0, 0.0, 0.001762348307091002, 0.0, 0.0, 0.0, -0.3594650632104562, 0.0, 0.0, 0.0, 0.0001293530984648844]"
burgers,256,0.5,0.34985085902075597,8,WENDy-MLE HT,0.15639195095990832,True,True,1,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,5,1.0037757919926662,1.1844300009834114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.42180402452004584, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,8,WENDy-MLE L1=1e-06,0.4208792339154909,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,1.1600988340214826,1.3407530430122279,"[0.003399681221842606, 0.13553655663505526, -0.031757792601487374, -0.07306344738763874, 0.0, -0.10942106919484451, -0.4201097014122938, 0.030537470313389072, 0.0, -0.015411780176220448, 0.002410721863971772, 0.004998979887648193]"
burgers,256,0.5,0.34985085902075597,8,WENDy-MLE L1=0.0001,1.1297628456208748,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,1.0657269999792334,1.2463812089699786,"[-0.02609512466544384, 0.1504447959258486, 0.22572259608711906, -0.2746253408304471, 0.0, -0.041988208738365375, -0.8086192406718495, 0.2689328559980107, 0.0, 0.0006258780571245485, 0.002025876379024296, -0.00827279600275117]"
burgers,256,0.5,0.34985085902075597,8,WENDy-MLE L1=0.01,0.5505807820459283,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,1.0706955829809885,1.2513497919717338,"[-0.007475776317749686, 0.08478491132951098, 0.15771545016048302, -0.18163119247071977, 0.0, 0.013060463940582273, -0.5746422640277257, 0.06990763650427187, 0.0, -0.004253921975214531, -0.0025933433327871027, -0.004736607462802217]"
burgers,256,0.5,0.34985085902075597,9,WSINDy,0.006182776809110724,True,True,1,0,0,1.0,1.0,1.0,True,MSTLS support stable,4,0.002506249991711229,0.18228708297829144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49690861159544464, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,9,WENDy HT,0.25056854145376906,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,16,0.9912631250044797,1.1710439579910599,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.37471572927311547, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,9,WENDy L1=1e-06,0.8766572490805848,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,IRLS step tolerance,81,1.0949061249848455,1.2746869579714257,"[-0.03816246444315019, -0.002804266568220745, 0.31185667076636264, -0.229745631519735, 0.0, 0.00697096023506797, -0.37094640426149367, -0.09957658207615941, 0.0, 0.0010787909133636148, 0.09519627940826675, -0.07033982672373133]"
burgers,256,0.5,0.34985085902075597,9,WENDy L1=0.0001,0.5728191039946849,True,False,1,7,0,0.125,1.0,0.2222222222222222,True,IRLS step tolerance,20,1.0147037080023438,1.194484540988924,"[0.0003463391608576483, 0.0, 0.0, -0.004397720330341473, 0.0, -0.00975331146450261, -0.2736179892468838, -0.1589687021966624, 0.0, -0.001113658175003028, 0.05949319343341527, -0.04307320658744722]"
burgers,256,0.5,0.34985085902075597,9,WENDy L1=0.01,1.228027041504384,True,False,0,2,1,0.0,0.0,0.0,True,IRLS step tolerance,6,0.9787928329897113,1.1585736659762915,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3563879755007323, 0.0, 0.0, 0.0, 0.00046323319388814416]"
burgers,256,0.5,0.34985085902075597,9,WENDy-MLE HT,0.1275421536045832,True,True,1,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,5,0.9970251249906141,1.1768059579771943,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4362289231977084, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,0.5,0.34985085902075597,9,WENDy-MLE L1=1e-06,0.8020183409415732,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,97,1.2450671669794247,1.4248479999660049,"[-0.03903810711862531, -0.02223254380217098, 0.31894066781138863, -0.2204582731300009, 0.0, -0.04476259656537616, -0.4412218781990109, -0.011040595122148285, 0.0, 0.0052501479425511735, 0.0407512643418307, -0.034589206721994246]"
burgers,256,0.5,0.34985085902075597,9,WENDy-MLE L1=0.0001,1.611938244538883,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,1.0435002500016708,1.223281082988251,"[-0.07787683103353658, 0.0181244566226639, 0.6332494170580723, -0.4790961938402728, 0.0, -0.04409500392750114, -0.42465543465439554, -0.021632684966637644, 0.0, 0.00978467052308034, 0.049922179420627995, -0.04447282791498302]"
burgers,256,0.5,0.34985085902075597,9,WENDy-MLE L1=0.01,1.2275429837722265,True,False,0,2,1,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,34,1.0328773330256809,1.212658166012261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.35597092879101455, 0.0, 0.0, 0.0, 0.0003769718392647233]"
burgers,256,1.0,0.6997017180415119,0,WSINDy,1.4109038378555332,True,False,0,1,1,0.0,0.0,0.0,True,MSTLS support stable,3,0.002497834007954225,0.18407458398723975,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.49765691989448735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,1.0,0.6997017180415119,0,WENDy HT,1.188419928722263,True,False,0,1,1,0.0,0.0,0.0,True,IRLS step tolerance,14,1.013791958015645,1.1953687079949304,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.3210692787328883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,1.0,0.6997017180415119,0,WENDy L1=1e-06,0.8229065449528712,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,IRLS step tolerance,14,0.9999332079896703,1.1815099579689559,"[0.07288634671833516, -0.002224512534168953, -0.14322622095385396, 0.055466582866964244, 0.0, -0.3205981977324156, -0.3159009454388063, 0.05538297320788646, 0.0, -0.00034421204044435266, -0.024878937768234376, 0.0049107256693396075]"
burgers,256,1.0,0.6997017180415119,0,WENDy L1=0.0001,0.7255084932718804,True,False,1,6,0,0.14285714285714285,1.0,0.25,True,IRLS step tolerance,14,0.972354459023336,1.1539312090026215,"[0.0021029325167432164, 0.0, 0.0, -0.0035820007666082384, 0.0, -0.2846021810565324, -0.2767711062335963, 0.02428577522991006, 0.0, 0.0, -0.012394098951816333, -0.0006613290359989988]"
burgers,256,1.0,0.6997017180415119,0,WENDy L1=0.01,1.0758602498858698,True,False,0,3,1,0.0,0.0,0.0,True,IRLS step tolerance,6,0.982902624993585,1.1644793749728706,"[0.0, 0.0, 0.0, -0.0011183327551783709, 0.0, 0.0, 0.0, -0.1983259534181059, 0.0, 0.0, 0.0, -0.005863859971852276]"
burgers,256,1.0,0.6997017180415119,0,WENDy-MLE HT,1.1978659268315246,True,False,0,1,1,0.0,0.0,0.0,True,Optimization terminated successfully.,6,1.0277141249971464,1.209290874976432,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.32972821333029245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,1.0,0.6997017180415119,0,WENDy-MLE L1=1e-06,0.7883577008724387,True,False,1,9,0,0.1,1.0,0.18181818181818182,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,1.1452984159986954,1.326875165977981,"[0.033020422202877264, 0.039263035073355365, -0.06264581511400466, 0.006104904901620614, 0.0, -0.3316756869639128, -0.31317661037197525, 0.05906212587785969, 0.0, 0.0035544551856598154, -0.019223735253175833, 0.001001405704150293]"
burgers,256,1.0,0.6997017180415119,0,WENDy-MLE L1=0.0001,1.7068773746492547,True,False,1,8,0,0.1111111111111111,1.0,0.2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,62,1.153661624994129,1.3352383749734145,"[0.32732251951613084, -0.008189332633446402, -0.6531432637965716, 0.26216377816797454, 0.0, -0.24255650548287283, -0.24974712163065543, 0.0, 0.0, -0.0003919524774000997, -0.06297283652672171, 0.019965800602490362]"
burgers,256,1.0,0.6997017180415119,0,WENDy-MLE L1=0.01,1.0749458309270499,True,False,0,3,1,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,69,1.2009073750232346,1.3824841250025202,"[0.0, 0.0, 0.0, -0.0007344365654366688, 0.0, 0.0, 0.0, -0.19708751728692853, 0.0, 0.0, 0.0, -0.005753780450052303]"
burgers,256,1.0,0.6997017180415119,1,WSINDy,1.4191965097496368,True,False,0,1,1,0.0,0.0,0.0,True,MSTLS support stable,3,0.0021559589949902147,0.18204079297720455,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.5035173118388163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
burgers,256,1.0,0.6997017180415119,1,WENDy HT,0.3215819162561312,True,True,1,0,0,1.0,1.0,1.0,True,IRLS step tolerance,21,0.976898708002409,1.1567835419846233,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3392090418719344, 0.0, 0.0, 0.0, 0.0, 0.0]"
